"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947650463428,0.0547746238047352,26.0974225898874,3.89985824709706e-150,3.56994477302586e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726947101,0.059137847927622,26.0883228513698,4.94672752413175e-150,4.5003006327564e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820343235,0.0559766931398572,26.0843955141162,5.48121227228916e-150,4.95595745208575e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909645385,0.0653660673344104,-25.9893116678223,6.54084648649176e-149,5.87798753158021e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575077,0.288067503948618,25.9632398074474,1.28882642605848e-148,1.15119538589393e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035842832,0.0766078877398324,-25.9197899460668,3.98507948384994e-148,3.53807839957713e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812507266,0.120040919908216,-25.8986529547568,6.89649728880076e-148,6.08626209834405e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.154522328934,0.0832907838824399,25.8674757098574,1.54742484472937e-147,1.35749686676318e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759514726,0.0467677329196807,-25.8506778000886,2.39077662934118e-147,2.0849269800728e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.453804139927,0.0563313182849256,25.8080972395074,7.19288029836611e-147,6.23580410807763e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.0586818302789,0.0411586154534824,-25.7219981433881,6.63385196497941e-146,5.71752691578167e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824099341,0.0683097887134016,-25.6700873186771,2.52317345690548e-145,2.16200758185308e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102386,0.0516721528193157,25.6470227911324,4.56407588746842e-145,3.88817054505835e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215382304,0.0385656401946762,-25.6251733510371,7.99806922912962e-145,6.77445656890301e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565285402,0.0413543185472035,-25.5807782601112,2.49675089250644e-144,2.10269226592914e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603991,0.0634674454083296,25.575517741366,2.85693568392063e-144,2.39235898350126e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726314,0.124227297553708,-25.5096725894167,1.53970462141876e-143,1.28204331697569e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762592484,0.0405808196140938,25.4710879611179,4.12322866111804e-143,3.41394067458189e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839027133,0.0710165913486557,25.4605065652106,5.4006236484877e-143,4.44661404086099e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394133614,0.0634210243025225,25.4409946714148,8.88061742451191e-143,7.27125220013648e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.2641873073055,0.0499551214530981,-25.3064604895901,2.71182096450946e-141,2.20811145717903e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137647,0.0642144753399879,25.2185782536174,2.50585474854681e-140,2.02919160901554e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288221885,0.0943256734040063,-25.213632687597,2.83923123286949e-140,2.28658961256998e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041545844,0.0620491084881822,-25.1333853552694,2.14734664974689e-139,1.71997798499835e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424648423,0.05598212009933,25.1073779269223,4.13125628305845e-139,3.29115973511976e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411635243,0.078621103615195,-25.0978938938612,5.24372642241012e-139,4.15494838782153e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311381308,0.0764403453832905,25.0604978850844,1.3415095963214e-138,1.05728173425587e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345280772,0.0702045117680155,25.0377562430189,2.37348380722559e-138,1.86065980589844e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017854897,0.0556427615880978,-24.9831269849541,9.32629692400245e-138,7.2725377812671e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774580573,0.0455250137238051,24.880997349671,1.19488926287913e-136,9.26856734542771e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.0885452911283537,-24.8118167468854,6.68401138837692e-136,5.15753716449734e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346002,0.102393456215432,-24.7804970868598,1.45499059396072e-135,1.11685684238506e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903778713,0.0461089576742341,24.7366042374125,4.32101302593381e-135,3.2996419676794e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005129,0.123854621125931,-24.7333816227703,4.68015432631779e-135,3.55546981759132e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131593,0.0797054373326948,24.716345675301,7.13654915807266e-135,5.39376725598333e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397139474,0.0471548203527758,24.7127221072351,7.80629363629473e-135,5.86985487814856e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612065384,0.058775422207125,24.6694292649091,2.27741200662882e-134,1.70378163216729e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894956265,0.103319860091494,-24.6318466489306,5.7603302420784e-134,4.28766399534098e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720344774,0.067422390574029,-24.5846697118781,1.84275696283289e-133,1.36475136272518e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459286834,0.0647776273810637,-24.5642617243109,3.04531979205006e-133,2.24409615476169e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310964165,0.16378656486517,24.4863985818565,2.06226406108602e-132,1.51212177772566e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858196601,0.127266680618884,-24.4189489884824,1.07604412932465e-131,7.8508605831617e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.488839128071,0.0610140106354575,-24.401594200493,1.64482691124436e-131,1.19416054275465e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041988072,0.0455393831175933,-24.3960357787876,1.88415815040434e-131,1.36121190297349e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333192012,0.0735280592058859,-24.379717774145,2.80698084941773e-131,2.01801384188871e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540596341,0.0777152673586015,-24.3726293473758,3.33738651025444e-131,2.38768943631698e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.1388580617598,0.0878714946867896,-24.3407497435156,7.26431584753749e-131,5.1720525101936e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679697721731,0.0858107006219409,-24.3186101744021,1.24600769058548e-130,8.82868333838884e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561627751,0.0431513606011334,24.267962856541,4.27341049393032e-130,3.01347004112656e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601863988,0.101351264240867,-24.2007441842139,2.18494907929676e-129,1.53341807288932e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895932619,0.0747810993714,24.1758809983157,3.99089474618495e-129,2.7875737805343e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923573293469,0.0798965345287509,-24.146676001829,8.09179149939583e-129,5.6253218451932e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284647467,0.0518521047389718,-24.1198086899388,1.54924839805284e-128,1.07196351598604e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120067571,0.0845080260036236,24.1166584649406,1.671761635167e-128,1.15132817659305e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358368587,0.107886183106647,-24.1078468881862,2.06826294991159e-128,1.41777020259521e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183744228,0.0841211179846143,-24.1060970898315,2.15752941420206e-128,1.47211428270879e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724765718,0.0843251897404091,24.0962072414226,2.73937410483833e-128,1.86050209940587e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025659166,0.0679238770625367,-24.0934458892112,2.928170953403e-128,1.97960474822264e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579571849,0.106782845563827,-24.0918452971996,3.04349548090018e-128,2.04817517796835e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.2849364530134,0.0533739685849114,-24.0742160847422,4.65667215916577e-128,3.11954701280842e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420879554,0.0634942650784522,24.0053839021881,2.44313318986498e-127,1.62927135530453e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757768884,0.0612758541366744,24.0015842848708,2.67685637934914e-127,1.77709501436251e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997390529,0.050570741903842,23.911454101357,2.32800746893498e-126,1.53857282857237e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838805345,0.0507353267392037,-23.9067818423296,2.6036571949373e-126,1.7130669526333e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634828,0.200589345256419,23.8923338137518,3.67966235781752e-126,2.41026061464509e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643111729,0.0773561322366597,23.8499053374719,1.01493274484978e-125,6.61861893521948e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627952378,0.0645646598443172,-23.8228821035005,1.93496363715913e-125,1.25627727244279e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727045988501,0.0628971093232758,-23.8050758770074,2.95905732211104e-125,1.91274503566985e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148080743,0.101650558311384,-23.7816842422272,5.1676419107412e-125,3.32579504281676e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.1191699601151,0.0470619449342613,23.7807842765193,5.27963243414281e-125,3.38309664410421e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258396431,0.0523204597134586,23.7035872917854,3.31128581500945e-124,2.11262901911729e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105909421,0.0680399171084902,23.678615841423,5.98938098352866e-124,3.80480590238127e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343323,0.128306142161084,-23.6338507444654,1.7302435235187e-123,1.0944347231596e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155229007,0.0386345648007793,-23.6272146440898,2.02456847881662e-123,1.27513206157262e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966485233,0.0512947020221139,-23.6106189744549,2.99824904860952e-123,1.88034870120882e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.9472699787068,0.0824915531531355,-23.6056893618178,3.36899873862894e-123,2.103911161437e-121,"ETV5","2119","ETS variant 5"
"ENSG00000137962",747.210466132633,-2.18043253928495,0.0923899176710868,-23.600329930452,3.82416658739467e-123,2.37808300274357e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533124231,0.0673979767652236,-23.5863954311245,5.31583850894493e-123,3.29179949348027e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072911999,0.0411329191809724,-23.5554658459593,1.1034617527515e-122,6.80452690880823e-121,"MCFD2","90411","multiple coagulation factor deficiency 2"
"ENSG00000188229",4439.01233276079,-1.17289193018338,0.0497935161206775,-23.5551136284654,1.11267137781436e-122,6.83272948592835e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802001638,0.0479216952005075,-23.5103957675615,3.19309817464116e-122,1.95269215343823e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426747887,0.0818341350411855,23.4961152398222,4.46931865114707e-122,2.72185199506634e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160809296,0.0741982441908994,23.4852135262075,5.7764360130361e-122,3.50342032757721e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269399599,0.135565738264644,-23.4844934623596,5.87512907689646e-122,3.54867427603689e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803436205798,0.0420932441058237,23.4670303320511,8.85896130228683e-122,5.32911721114707e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208683856,0.116590496909278,-23.4610209180855,1.02030812325725e-121,6.11272403275016e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.673011799603,0.0713119456670521,-23.4604705278146,1.0335925074804e-121,6.16724144746805e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973686295,0.05085992298303,-23.4485163742948,1.36878989132022e-121,8.13436508801506e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309724345,0.0643482369913375,23.4353444282624,1.86500320352412e-121,1.10387217725054e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143336956978,0.0663293028086127,-23.3898639647442,5.41955875553719e-121,3.19493827756428e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501666738,0.140991825566646,23.3794761038061,6.91279269510936e-121,4.05899357531959e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686026017,0.0524738517126951,-23.3734864171109,7.95377616617684e-121,4.65169655306009e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372457197,0.0699908947567683,23.3296592399123,2.21746633178565e-120,1.29173987343308e-118,"ETV1","2115","ETS variant 1"
"ENSG00000144959",842.046399250896,-1.7549194764827,0.0752295058971866,-23.3275422396245,2.32993955021779e-120,1.35191531854763e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163022115,0.134608555726559,23.3038800044284,4.04934575454594e-120,2.34036304825483e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047367434,0.129060251774159,-23.2771936547224,7.54765072736898e-120,4.34520611015485e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369421062,0.0986860203283314,23.2764852262582,7.67337582438477e-120,4.4003973890966e-118,"KLHL24","54800","kelch like family member 24"
